0.036561290704632265	0.09312475710373234
0.10363968345216591	0.17825539442532215
0.18267242552745672	0.2484192057762744
0.2682986302392242	0.31771219227265235
0.3456318342365137	0.40532604684259893
0.4013353602737139	0.48847939713154637
0.46539693808239546	0.5869463263967274
0.5199874576225549	0.6707422883766676
0.5752201191005498	0.7559774957868104
0.6240302173319485	0.843337155656528
0.6631891644900315	0.9362792881830547
0.7013181664534308	1.0296077733990991
0.7455896274644718	1.1376950304674107
0.7837930321540434	1.230796588436862
0.8218601743711609	1.3234373928591507
0.8599390452119478	1.415993638950939
0.898406400897169	1.509386468167306
0.9365790910060767	1.6019608292299383
0.9751619738731895	1.6954282614940357
1.0136146447020107	1.7884861382145627
1.0521940399873566	1.8817510978742702
1.0905670026397447	1.9744213426508923
1.125618582662264	2.0692027852610244
1.157424822110794	2.165081735818753
1.1894405266538028	2.2612964789340566
1.2215477687765905	2.3577709033369545
1.2533574317098808	2.4532033560979793
1.2851436026121053	2.54847780614032
1.317094449159799	2.6441162605134845
1.3491978091420707	2.7400921924695676
1.381491526731021	2.836514060113995
1.4134212016290064	2.93172862398145
1.4458211914125783	3.028225701831269
1.483272554970367	3.1396090387962063
1.5099442232171174	3.2377780981129662
1.5303624007472865	3.336002909098213
1.553575280878082	3.4525061353955038
1.576261996745805	3.566332963832151
1.5961463152372861	3.6655895134885896
1.6159958576573206	3.7643702333297755
1.6357941678214796	3.8629664617749824
1.6592997053110496	3.979859603849556
1.6793052697596083	4.079132313587542
1.7027421324756644	4.195202392103371
1.7252527731953802	4.292942739046665
1.7517480241053773	4.391046344841376
1.7780246990929869	4.489152298919993
1.80859457715247	4.602850323392761
1.8349661059312363	4.700708713389327
1.8611049065858354	4.797529367649832
1.8918034612120604	4.91105171448261
1.9182957500226832	5.00885478621306
1.9491723174159774	5.122648665647249
1.9755692713112536	5.219777753034595
2.0020230562162933	5.316972215358142
2.033117358875875	5.431024293457372
2.059954315465766	5.529303862451509
2.0865076894041064	5.626400487012513
2.113340004648058	5.724373380416041
2.144639540412219	5.838487724505204
2.171539210603285	5.936402299344634
2.2027756496202278	6.049912533123527
2.2339876485070578	6.153971100612104
2.2676831450213952	6.25475905390721
